id,instrumentName,localDate,localTime,co,o3,no2,so2,no,voc,pm2p5,pm10,rh,pressure,sensorTemp,heaterTemp,internalTemp,timeRec,dateUTC,timeUTC,alarms
76530,Grootbos,2023/09/14,21:55,0.3,46.74,17.09,21.13,0.0,0.0,4.3,263.24,36.19,105.29,25.04,24.87,28.06,1694735705,2023/09/14,23:55,0x00000000
76531,Grootbos,2023/09/14,22:00,0.31,48.03,18.39,23.04,0.0,0.0,6.16,444.29,36.45,105.29,25.01,24.87,28.02,1694736005,2023/09/15,00:00,0x00000000
76532,Grootbos,2023/09/14,22:05,0.3,48.54,12.24,15.73,0.0,0.0,6.04,402.37,36.31,105.28,24.97,24.88,27.99,1694736305,2023/09/15,00:05,0x00000000
76533,Grootbos,2023/09/14,22:10,0.3,49.58,13.42,14.96,0.0,0.0,7.76,440.4,36.17,105.28,24.95,24.87,27.96,1694736605,2023/09/15,00:10,0x00000000
76534,Grootbos,2023/09/14,22:15,0.31,46.01,16.29,17.89,0.0,0.0,8.34,528.66,36.37,105.28,24.91,24.87,27.93,1694736905,2023/09/15,00:15,0x00000000
76535,Grootbos,2023/09/14,22:20,0.31,46.66,14.07,14.35,0.0,0.0,5.53,358.5,36.31,105.28,24.88,24.87,27.9,1694737205,2023/09/15,00:20,0x00000000
76536,Grootbos,2023/09/14,22:25,0.3,49.0,18.66,21.91,0.0,0.0,6.62,458.78,36.69,105.28,24.85,24.88,27.86,1694737505,2023/09/15,00:25,0x00000000
76537,Grootbos,2023/09/14,22:30,0.31,44.76,12.74,14.16,0.0,0.0,8.72,580.54,36.57,105.28,24.82,24.88,27.83,1694737805,2023/09/15,00:30,0x00000000
76538,Grootbos,2023/09/14,22:35,0.31,44.26,14.53,16.4,0.0,0.0,7.17,494.01,36.63,105.28,24.78,24.88,27.8,1694738105,2023/09/15,00:35,0x00000000
76539,Grootbos,2023/09/14,22:40,0.32,43.53,15.8,18.25,0.0,0.0,6.21,400.87,36.76,105.27,24.75,24.87,27.77,1694738405,2023/09/15,00:40,0x00000000
76540,Grootbos,2023/09/14,22:45,0.32,45.81,13.27,13.19,0.0,0.0,7.63,509.19,36.72,105.26,24.72,24.88,27.73,1694738705,2023/09/15,00:45,0x00000000
76541,Grootbos,2023/09/14,22:50,0.32,46.81,8.66,6.21,0.0,0.0,5.9,343.01,36.48,105.25,24.68,24.87,27.69,1694739005,2023/09/15,00:50,0x00000000
76542,Grootbos,2023/09/14,22:55,0.31,45.63,6.06,1.71,0.0,0.0,3.48,145.19,36.17,105.25,24.63,24.87,27.65,1694739305,2023/09/15,00:55,0x00000000
76543,Grootbos,2023/09/14,23:00,0.31,46.43,11.43,7.3,0.0,0.0,5.64,311.22,36.39,105.24,24.58,24.86,27.6,1694739605,2023/09/15,01:00,0x00000000
76544,Grootbos,2023/09/14,23:05,0.31,43.61,17.96,17.4,0.0,0.0,11.76,688.4,36.77,105.24,24.51,24.86,27.53,1694739905,2023/09/15,01:05,0x00000000
76545,Grootbos,2023/09/14,23:10,0.32,44.99,15.67,15.27,0.0,0.0,8.74,517.68,36.95,105.25,24.44,24.86,27.46,1694740205,2023/09/15,01:10,0x00000000
76546,Grootbos,2023/09/14,23:15,0.32,44.71,18.8,19.24,0.0,0.0,25.99,1244.44,37.19,105.25,24.37,24.86,27.39,1694740505,2023/09/15,01:15,0x00000000
76547,Grootbos,2023/09/14,23:20,0.32,47.23,16.13,16.32,0.0,0.0,6.13,385.11,37.19,105.25,24.31,24.87,27.32,1694740805,2023/09/15,01:20,0x00000000
76548,Grootbos,2023/09/14,23:25,0.33,45.81,19.7,23.13,0.0,0.0,11.07,733.75,37.51,105.24,24.26,24.87,27.27,1694741105,2023/09/15,01:25,0x00000000
76549,Grootbos,2023/09/14,23:30,0.34,50.03,11.73,13.76,0.0,0.0,10.74,721.58,37.36,105.25,24.22,24.87,27.23,1694741405,2023/09/15,01:30,0x00000000
76550,Grootbos,2023/09/14,23:35,0.33,50.03,10.04,8.08,0.0,0.0,8.66,503.86,37.02,105.24,24.18,24.87,27.19,1694741705,2023/09/15,01:35,0x00000000
76551,Grootbos,2023/09/14,23:40,0.33,50.64,9.73,9.77,0.0,0.0,7.97,463.23,37.07,105.24,24.15,24.87,27.16,1694742005,2023/09/15,01:40,0x00000000
76552,Grootbos,2023/09/14,23:45,0.34,50.2,11.58,11.73,0.0,0.0,9.32,614.34,37.1,105.25,24.12,24.87,27.13,1694742305,2023/09/15,01:45,0x00000000
76553,Grootbos,2023/09/14,23:50,0.33,50.1,11.76,11.19,0.0,0.0,11.46,707.31,37.18,105.25,24.09,24.87,27.1,1694742605,2023/09/15,01:50,0x00000000
76554,Grootbos,2023/09/14,23:55,0.32,52.44,8.54,6.84,0.0,0.0,5.08,261.62,37.06,105.25,24.05,24.87,27.06,1694742905,2023/09/15,01:55,0x00000000
76555,Grootbos,2023/09/15,00:00,0.32,50.74,13.41,11.12,0.0,0.0,9.54,631.61,37.18,105.24,24.02,24.87,27.02,1694743205,2023/09/15,02:00,0x00000000
76556,Grootbos,2023/09/15,00:05,0.32,51.2,10.33,7.48,0.0,0.0,12.78,880.45,37.18,105.24,23.98,24.87,26.98,1694743505,2023/09/15,02:05,0x00000000
76557,Grootbos,2023/09/15,00:10,0.32,50.86,11.69,9.74,0.0,0.0,12.29,775.16,37.23,105.23,23.95,24.87,26.95,1694743805,2023/09/15,02:10,0x00000000
76558,Grootbos,2023/09/15,00:15,0.32,51.78,14.6,12.89,0.0,0.0,12.0,801.63,37.44,105.22,23.91,24.87,26.91,1694744105,2023/09/15,02:15,0x00000000
76559,Grootbos,2023/09/15,00:20,0.32,50.39,14.92,13.22,0.0,0.0,10.88,746.34,37.54,105.21,23.88,24.88,26.88,1694744405,2023/09/15,02:20,0x00000000
76560,Grootbos,2023/09/15,00:25,0.32,51.44,15.29,15.82,0.0,0.0,15.81,1142.38,37.69,105.21,23.85,24.88,26.85,1694744705,2023/09/15,02:25,0x00000000
76561,Grootbos,2023/09/15,00:30,0.32,51.4,14.78,14.64,0.0,0.0,14.9,1051.76,37.77,105.2,23.82,24.88,26.82,1694745005,2023/09/15,02:30,0x00000000
76562,Grootbos,2023/09/15,00:35,0.32,50.9,14.7,13.85,0.0,0.0,11.89,847.1,37.76,105.19,23.8,24.88,26.8,1694745305,2023/09/15,02:35,0x00000000
76563,Grootbos,2023/09/15,00:40,0.33,48.17,14.61,13.95,0.0,0.0,13.47,898.38,37.86,105.2,23.78,24.88,26.78,1694745605,2023/09/15,02:40,0x00000000
76564,Grootbos,2023/09/15,00:45,0.33,47.12,16.32,16.62,0.0,0.0,17.25,1254.07,38.04,105.19,23.76,24.88,26.77,1694745905,2023/09/15,02:45,0x00000000
76565,Grootbos,2023/09/15,00:50,0.33,48.74,14.24,13.98,0.0,0.0,11.81,774.63,37.95,105.18,23.74,24.88,26.74,1694746205,2023/09/15,02:50,0x00000000
76566,Grootbos,2023/09/15,00:55,0.33,50.9,15.2,15.23,0.0,0.0,8.82,679.66,38.05,105.17,23.72,24.88,26.72,1694746505,2023/09/15,02:55,0x00000000
76567,Grootbos,2023/09/15,01:00,0.33,51.45,16.42,17.99,0.0,0.0,9.53,665.98,38.26,105.15,23.71,24.88,26.7,1694746805,2023/09/15,03:00,0x00000000
76568,Grootbos,2023/09/15,01:05,0.32,52.87,14.63,15.0,0.0,0.0,7.13,475.12,38.24,105.14,23.69,24.88,26.69,1694747105,2023/09/15,03:05,0x00000000
76569,Grootbos,2023/09/15,01:10,0.32,52.34,16.2,16.15,0.0,0.0,10.01,740.22,38.32,105.15,23.68,24.88,26.67,1694747405,2023/09/15,03:10,0x00000000
76570,Grootbos,2023/09/15,01:15,0.32,50.61,15.4,15.1,0.0,0.0,18.16,1516.36,38.38,105.15,23.66,24.88,26.66,1694747705,2023/09/15,03:15,0x00000000
76571,Grootbos,2023/09/15,01:20,0.32,50.28,13.25,13.77,0.0,0.0,24.95,2014.63,38.42,105.14,23.64,24.89,26.64,1694748005,2023/09/15,03:20,0x00000000
76572,Grootbos,2023/09/15,01:25,0.32,49.94,13.02,11.08,0.0,0.0,14.66,1079.48,38.37,105.12,23.62,24.88,26.62,1694748305,2023/09/15,03:25,0x00000000
76573,Grootbos,2023/09/15,01:30,0.32,49.07,15.52,14.59,0.0,0.0,24.75,1788.12,38.51,105.12,23.6,24.89,26.6,1694748605,2023/09/15,03:30,0x00000000
76574,Grootbos,2023/09/15,01:35,0.32,51.09,13.37,14.04,0.0,0.0,14.03,1175.45,38.6,105.12,23.58,24.89,26.58,1694748905,2023/09/15,03:35,0x00000000
76575,Grootbos,2023/09/15,01:40,0.31,48.0,15.21,15.05,0.0,0.0,16.22,1316.65,38.69,105.11,23.56,24.88,26.56,1694749205,2023/09/15,03:40,0x00000000
76576,Grootbos,2023/09/15,01:45,0.32,49.45,12.09,11.43,0.0,0.0,16.82,1234.26,38.54,105.11,23.54,24.88,26.54,1694749505,2023/09/15,03:45,0x00000000
76577,Grootbos,2023/09/15,01:50,0.31,49.02,10.66,8.65,0.0,0.0,17.04,1315.75,38.47,105.1,23.53,24.88,26.52,1694749805,2023/09/15,03:50,0x00000000
76578,Grootbos,2023/09/15,01:55,0.31,47.55,11.27,8.95,0.0,0.0,13.05,1032.56,38.5,105.1,23.5,24.88,26.5,1694750105,2023/09/15,03:55,0x00000000
76579,Grootbos,2023/09/15,02:00,0.31,46.21,10.13,6.52,0.0,0.0,12.96,1019.96,38.4,105.09,23.47,24.88,26.47,1694750405,2023/09/15,04:00,0x00000000
76580,Grootbos,2023/09/15,02:05,0.3,46.68,14.77,12.83,0.0,0.0,9.31,704.45,38.58,105.08,23.44,24.87,26.44,1694750705,2023/09/15,04:05,0x00000000
76581,Grootbos,2023/09/15,02:10,0.3,46.86,16.33,13.61,0.0,0.0,18.08,1249.3,38.87,105.08,23.41,24.87,26.4,1694751005,2023/09/15,04:10,0x00000000
76582,Grootbos,2023/09/15,02:15,0.3,45.72,15.22,12.67,0.0,0.0,12.73,963.14,38.87,105.08,23.36,24.88,26.35,1694751305,2023/09/15,04:15,0x00000000
76583,Grootbos,2023/09/15,02:20,0.31,45.85,17.13,17.07,0.0,0.0,14.96,860.72,39.21,105.09,23.32,24.88,26.31,1694751605,2023/09/15,04:20,0x00000000
76584,Grootbos,2023/09/15,02:25,0.3,45.04,14.23,13.07,0.0,0.0,4.4,231.66,39.13,105.11,23.29,24.88,26.26,1694751905,2023/09/15,04:25,0x00000000
76585,Grootbos,2023/09/15,02:30,0.3,47.35,10.37,9.28,0.0,0.0,6.13,380.72,38.97,105.11,23.25,24.88,26.23,1694752205,2023/09/15,04:30,0x00000000
76586,Grootbos,2023/09/15,02:35,0.3,50.16,13.73,13.41,0.0,0.0,8.15,503.73,39.1,105.12,23.23,24.88,26.2,1694752505,2023/09/15,04:35,0x00000000
76587,Grootbos,2023/09/15,02:40,0.31,49.36,11.65,11.28,0.0,0.0,6.02,511.3,39.1,105.11,23.21,24.88,26.18,1694752805,2023/09/15,04:40,0x00000000
76588,Grootbos,2023/09/15,02:45,0.3,52.32,13.35,13.75,0.0,0.0,5.02,370.75,39.15,105.11,23.21,24.88,26.18,1694753105,2023/09/15,04:45,0x00000000
76589,Grootbos,2023/09/15,02:50,0.3,54.06,10.77,7.31,0.0,0.0,2.44,128.05,39.01,105.1,23.23,24.89,26.19,1694753405,2023/09/15,04:50,0x00000000
76590,Grootbos,2023/09/15,02:55,0.3,49.79,11.47,9.27,0.0,0.0,5.07,348.93,39.02,105.11,23.23,24.89,26.21,1694753705,2023/09/15,04:55,0x00000000
76591,Grootbos,2023/09/15,03:00,0.29,48.43,9.04,5.05,0.0,0.0,4.15,250.5,38.82,105.1,23.24,24.89,26.23,1694754005,2023/09/15,05:00,0x00000000
76592,Grootbos,2023/09/15,03:05,0.29,47.0,8.71,3.21,0.0,0.0,3.72,222.56,38.72,105.1,23.23,24.89,26.23,1694754305,2023/09/15,05:05,0x00000000
76593,Grootbos,2023/09/15,03:10,0.29,47.67,10.77,6.56,0.0,0.0,2.35,144.65,38.78,105.1,23.23,24.89,26.22,1694754605,2023/09/15,05:10,0x00000000
76594,Grootbos,2023/09/15,03:15,0.28,48.16,9.61,3.49,0.0,0.0,2.52,156.63,38.7,105.1,23.23,24.89,26.21,1694754905,2023/09/15,05:15,0x00000000
76595,Grootbos,2023/09/15,03:20,0.28,46.68,10.7,5.22,0.0,0.0,2.74,181.67,38.68,105.1,23.22,24.89,26.21,1694755205,2023/09/15,05:20,0x00000000
76596,Grootbos,2023/09/15,03:25,0.28,44.84,13.13,8.34,0.0,0.0,3.45,225.36,38.91,105.1,23.2,24.89,26.2,1694755505,2023/09/15,05:25,0x00000000
76597,Grootbos,2023/09/15,03:30,0.28,45.62,9.93,5.33,0.0,0.0,2.16,118.67,38.77,105.1,23.19,24.89,26.19,1694755805,2023/09/15,05:30,0x00000000
76598,Grootbos,2023/09/15,03:35,0.28,45.51,11.58,6.54,0.0,0.0,2.51,149.79,38.75,105.1,23.18,24.88,26.17,1694756105,2023/09/15,05:35,0x00000000
76599,Grootbos,2023/09/15,03:40,0.29,45.52,10.97,5.14,0.0,0.0,2.1,93.82,38.72,105.09,23.15,24.88,26.15,1694756405,2023/09/15,05:40,0x00000000
76600,Grootbos,2023/09/15,03:45,0.28,44.82,10.65,4.73,0.0,0.0,2.09,98.66,38.7,105.09,23.13,24.88,26.13,1694756705,2023/09/15,05:45,0x00000000
76601,Grootbos,2023/09/15,03:50,0.29,43.98,11.71,6.84,0.0,0.0,1.87,81.65,38.72,105.09,23.1,24.88,26.09,1694757005,2023/09/15,05:50,0x00000000
76602,Grootbos,2023/09/15,03:55,0.28,44.24,11.59,5.66,0.0,0.0,1.61,64.96,38.77,105.09,23.06,24.88,26.05,1694757305,2023/09/15,05:55,0x00000000
76603,Grootbos,2023/09/15,04:00,0.28,44.27,13.0,7.86,0.0,0.0,2.19,98.17,38.83,105.09,23.03,24.88,26.01,1694757605,2023/09/15,06:00,0x00000000
76604,Grootbos,2023/09/15,04:05,0.29,43.99,13.29,9.61,0.0,0.0,1.67,75.36,38.92,105.09,22.99,24.87,25.98,1694757905,2023/09/15,06:05,0x00000000
76605,Grootbos,2023/09/15,04:10,0.29,44.3,14.87,10.06,0.0,0.0,1.8,78.37,39.06,105.09,22.96,24.88,25.94,1694758205,2023/09/15,06:10,0x00000000
76606,Grootbos,2023/09/15,04:15,0.29,46.13,13.94,12.1,0.0,0.0,2.16,122.29,39.11,105.09,22.92,24.88,25.9,1694758505,2023/09/15,06:15,0x00000000
76607,Grootbos,2023/09/15,04:20,0.29,45.63,12.74,8.66,0.0,0.0,1.64,67.12,39.09,105.08,22.89,24.88,25.87,1694758805,2023/09/15,06:20,0x00000000
76608,Grootbos,2023/09/15,04:25,0.29,43.04,10.1,6.07,0.0,0.0,1.54,48.38,38.85,105.08,22.85,24.87,25.83,1694759105,2023/09/15,06:25,0x00000000
76609,Grootbos,2023/09/15,04:30,0.28,43.78,13.09,7.66,0.0,0.0,1.68,49.29,38.92,105.07,22.82,24.87,25.79,1694759405,2023/09/15,06:30,0x00000000
76610,Grootbos,2023/09/15,04:35,0.29,46.76,11.87,8.0,0.0,0.0,1.47,47.51,39.03,105.07,22.78,24.87,25.75,1694759705,2023/09/15,06:35,0x00000000
76611,Grootbos,2023/09/15,04:40,0.29,44.31,13.46,10.39,0.0,0.0,1.5,40.21,39.13,105.08,22.74,24.87,25.7,1694760005,2023/09/15,06:40,0x00000000
76612,Grootbos,2023/09/15,04:45,0.29,43.33,13.29,9.85,0.0,0.0,1.6,46.32,39.13,105.08,22.7,24.87,25.66,1694760305,2023/09/15,06:45,0x00000000
76613,Grootbos,2023/09/15,04:50,0.29,43.42,15.24,12.37,0.0,0.0,2.3,98.21,39.27,105.08,22.66,24.87,25.62,1694760605,2023/09/15,06:50,0x00000000
76614,Grootbos,2023/09/15,04:55,0.29,45.53,14.68,12.21,0.0,0.0,3.77,194.59,39.39,105.08,22.63,24.88,25.58,1694760905,2023/09/15,06:55,0x00000000
76615,Grootbos,2023/09/15,05:00,0.29,42.55,12.75,8.34,0.0,0.0,2.47,154.01,39.26,105.08,22.6,24.87,25.55,1694761205,2023/09/15,07:00,0x00000000
76616,Grootbos,2023/09/15,05:05,0.29,43.56,15.13,11.35,0.0,0.0,1.8,70.39,39.36,105.07,22.56,24.87,25.51,1694761505,2023/09/15,07:05,0x00000000
76617,Grootbos,2023/09/15,05:10,0.29,45.66,14.83,12.27,0.0,0.0,1.92,88.99,39.52,105.07,22.53,24.88,25.48,1694761805,2023/09/15,07:10,0x00000000
76618,Grootbos,2023/09/15,05:15,0.28,48.24,14.73,12.72,0.0,0.0,1.45,46.23,39.53,105.08,22.5,24.88,25.44,1694762105,2023/09/15,07:15,0x00000000
76619,Grootbos,2023/09/15,05:20,0.29,48.51,15.04,14.27,0.0,0.0,1.87,63.17,39.68,105.08,22.49,24.88,25.42,1694762405,2023/09/15,07:20,0x00000000
76620,Grootbos,2023/09/15,05:25,0.28,44.99,10.21,7.0,0.0,0.0,1.69,56.51,39.41,105.09,22.47,24.88,25.4,1694762705,2023/09/15,07:25,0x00000000
76621,Grootbos,2023/09/15,05:30,0.29,43.38,15.02,12.21,0.0,0.0,1.8,59.14,39.61,105.09,22.43,24.88,25.38,1694763005,2023/09/15,07:30,0x00000000
76622,Grootbos,2023/09/15,05:35,0.29,43.58,13.1,9.44,0.0,0.0,1.84,59.39,39.6,105.09,22.4,24.87,25.35,1694763305,2023/09/15,07:35,0x00000000
76623,Grootbos,2023/09/15,05:40,0.28,45.5,15.37,12.38,0.0,0.0,1.86,68.93,39.74,105.1,22.37,24.87,25.32,1694763605,2023/09/15,07:40,0x00000000
76624,Grootbos,2023/09/15,05:45,0.28,43.67,15.12,12.35,0.0,0.0,2.32,129.78,39.86,105.11,22.33,24.87,25.27,1694763905,2023/09/15,07:45,0x00000000
76625,Grootbos,2023/09/15,05:50,0.28,43.4,16.6,14.49,0.0,0.0,2.31,115.66,40.04,105.1,22.29,24.87,25.23,1694764205,2023/09/15,07:50,0x00000000
76626,Grootbos,2023/09/15,05:55,0.28,42.62,18.88,17.22,0.0,0.0,2.43,122.62,40.21,105.11,22.25,24.87,25.18,1694764505,2023/09/15,07:55,0x00000000
76627,Grootbos,2023/09/15,06:00,0.27,43.01,15.92,13.88,0.0,0.0,2.5,107.02,40.21,105.12,22.21,24.87,25.14,1694764805,2023/09/15,08:00,0x00000000
76628,Grootbos,2023/09/15,06:05,0.28,41.86,17.62,15.07,0.0,0.0,1.96,85.76,40.45,105.12,22.17,24.87,25.1,1694765105,2023/09/15,08:05,0x00000000
76629,Grootbos,2023/09/15,06:10,0.28,40.82,17.85,16.96,0.0,0.0,2.7,115.51,40.52,105.12,22.14,24.87,25.06,1694765405,2023/09/15,08:10,0x00000000
76630,Grootbos,2023/09/15,06:15,0.28,42.92,15.78,15.68,0.0,0.0,3.01,177.05,40.61,105.11,22.1,24.87,25.02,1694765705,2023/09/15,08:15,0x00000000
76631,Grootbos,2023/09/15,06:20,0.27,40.02,14.6,12.03,0.0,0.0,2.29,101.3,40.5,105.12,22.07,24.87,24.99,1694766005,2023/09/15,08:20,0x00000000
76632,Grootbos,2023/09/15,06:25,0.28,40.01,14.47,13.14,0.0,0.0,5.52,427.88,40.6,105.12,22.04,24.87,24.97,1694766305,2023/09/15,08:25,0x00000000
76633,Grootbos,2023/09/15,06:30,0.28,39.68,13.45,10.61,0.0,0.0,3.8,258.72,40.49,105.13,22.03,24.88,24.97,1694766605,2023/09/15,08:30,0x00000000
76634,Grootbos,2023/09/15,06:35,0.28,40.35,15.15,14.38,0.0,0.0,3.76,258.17,40.63,105.15,22.04,24.89,25.01,1694766905,2023/09/15,08:35,0x00000000
76635,Grootbos,2023/09/15,06:40,0.29,38.95,18.71,18.12,0.0,0.0,3.14,196.25,40.86,105.15,22.08,24.89,25.08,1694767205,2023/09/15,08:40,0x00000000
76636,Grootbos,2023/09/15,06:45,0.3,38.48,17.48,17.66,0.0,0.0,3.96,236.42,40.98,105.15,22.15,24.9,25.2,1694767505,2023/09/15,08:45,0x00000000
76637,Grootbos,2023/09/15,06:50,0.31,40.0,18.81,19.01,0.0,0.0,6.13,446.91,41.05,105.15,22.25,24.91,25.35,1694767805,2023/09/15,08:50,0x00000000
76638,Grootbos,2023/09/15,06:55,0.31,42.34,16.1,18.82,0.0,0.0,5.82,432.82,41.07,105.16,22.4,24.93,25.55,1694768105,2023/09/15,08:55,0x00000000
76639,Grootbos,2023/09/15,07:00,0.32,48.26,12.82,15.61,0.0,0.0,7.32,591.06,40.84,105.17,22.59,24.94,25.8,1694768405,2023/09/15,09:00,0x00000000
76640,Grootbos,2023/09/15,07:05,0.33,45.08,18.64,20.28,0.0,0.0,5.57,412.88,41.12,105.18,22.81,24.95,26.08,1694768705,2023/09/15,09:05,0x00000000
76641,Grootbos,2023/09/15,07:10,0.33,46.36,12.87,15.56,0.0,0.0,4.64,343.57,40.85,105.19,23.06,24.96,26.39,1694769005,2023/09/15,09:10,0x00000000
76642,Grootbos,2023/09/15,07:15,0.34,48.01,11.14,14.5,0.0,0.0,4.33,369.13,40.76,105.21,23.34,24.98,26.72,1694769305,2023/09/15,09:15,0x00000000
76643,Grootbos,2023/09/15,07:20,0.34,53.83,4.76,6.27,0.0,0.0,4.21,337.56,40.13,105.23,23.65,24.98,27.08,1694769605,2023/09/15,09:20,0x00000000
76644,Grootbos,2023/09/15,07:25,0.34,55.53,0.19,2.1,0.0,0.0,4.9,427.87,39.72,105.23,23.99,25.0,27.47,1694769905,2023/09/15,09:25,0x00000000
76645,Grootbos,2023/09/15,07:30,0.34,58.49,0.0,0.0,0.0,0.0,3.53,294.16,39.31,105.22,24.34,25.01,27.87,1694770205,2023/09/15,09:30,0x00000000
76646,Grootbos,2023/09/15,07:35,0.33,57.77,0.0,0.0,0.0,0.0,3.26,234.67,38.76,105.23,24.71,25.02,28.3,1694770505,2023/09/15,09:35,0x00000000
76647,Grootbos,2023/09/15,07:40,0.33,56.81,0.83,0.0,0.0,0.0,4.2,344.84,38.79,105.24,25.09,25.03,28.73,1694770805,2023/09/15,09:40,0x00000000
76648,Grootbos,2023/09/15,07:45,0.33,52.3,0.0,0.0,0.0,0.0,3.22,222.94,38.36,105.25,25.51,25.04,29.2,1694771105,2023/09/15,09:45,0x00000000
76649,Grootbos,2023/09/15,07:50,0.33,55.79,0.0,0.0,0.0,0.0,3.54,256.6,37.72,105.26,25.94,25.05,29.66,1694771405,2023/09/15,09:50,0x00000000
76650,Grootbos,2023/09/15,07:55,0.32,54.51,0.0,0.0,0.0,0.0,3.38,248.94,37.39,105.26,26.39,25.06,30.12,1694771705,2023/09/15,09:55,0x00000000
76651,Grootbos,2023/09/15,08:00,0.32,55.38,0.0,0.0,0.0,0.0,3.67,397.75,37.04,105.27,26.82,25.06,30.59,1694772005,2023/09/15,10:00,0x00000000
76652,Grootbos,2023/09/15,08:05,0.32,55.95,0.0,0.0,0.0,0.0,3.8,416.29,36.64,105.28,27.25,25.06,31.03,1694772305,2023/09/15,10:05,0x00000000
76653,Grootbos,2023/09/15,08:10,0.31,53.38,0.0,0.0,0.0,0.0,3.57,402.8,36.01,105.28,27.66,25.06,31.46,1694772605,2023/09/15,10:10,0x00000000
76654,Grootbos,2023/09/15,08:15,0.3,55.88,0.0,0.0,0.0,0.0,4.71,508.85,35.37,105.29,28.06,25.06,31.85,1694772905,2023/09/15,10:15,0x00000000
76655,Grootbos,2023/09/15,08:20,0.29,55.61,0.0,0.0,0.0,0.0,3.47,408.55,34.88,105.28,28.43,25.05,32.22,1694773205,2023/09/15,10:20,0x00000000
76656,Grootbos,2023/09/15,08:25,0.28,54.21,0.0,0.0,0.0,0.0,7.73,541.16,34.5,105.26,28.79,25.04,32.56,1694773505,2023/09/15,10:25,0x00000000
76657,Grootbos,2023/09/15,08:30,0.27,55.41,0.0,0.0,0.0,0.0,4.25,420.91,34.02,105.27,29.12,25.04,32.88,1694773805,2023/09/15,10:30,0x00000000
76658,Grootbos,2023/09/15,08:35,0.26,55.65,0.0,0.0,0.0,0.0,3.5,325.23,33.58,105.27,29.43,25.04,33.18,1694774105,2023/09/15,10:35,0x00000000
76659,Grootbos,2023/09/15,08:40,0.25,61.21,0.0,0.0,0.0,0.0,2.84,219.22,33.33,105.28,29.72,25.04,33.47,1694774405,2023/09/15,10:40,0x00000000
76660,Grootbos,2023/09/15,08:45,0.25,57.5,0.0,0.0,0.0,0.0,3.43,261.97,33.24,105.29,30.02,25.04,33.76,1694774705,2023/09/15,10:45,0x00000000
76661,Grootbos,2023/09/15,08:50,0.24,61.52,0.0,0.0,0.0,0.0,3.37,301.62,32.77,105.29,30.31,25.05,34.06,1694775005,2023/09/15,10:50,0x00000000
76662,Grootbos,2023/09/15,08:55,0.25,59.06,0.0,0.0,0.0,0.0,3.33,343.82,31.71,105.29,30.61,25.04,34.35,1694775305,2023/09/15,10:55,0x00000000
76663,Grootbos,2023/09/15,09:00,0.24,62.83,0.0,0.0,0.0,0.0,5.26,387.75,31.3,105.29,30.88,25.04,34.64,1694775605,2023/09/15,11:00,0x00000000
76664,Grootbos,2023/09/15,09:05,0.23,61.36,0.0,0.0,0.0,0.0,2.8,274.0,30.75,105.29,31.15,25.04,34.9,1694775905,2023/09/15,11:05,0x00000000
76665,Grootbos,2023/09/15,09:10,0.23,67.36,0.0,0.0,0.0,0.0,4.74,402.85,30.78,105.28,31.4,25.04,35.16,1694776205,2023/09/15,11:10,0x00000000
76666,Grootbos,2023/09/15,09:15,0.23,63.18,0.0,0.0,0.0,0.0,5.66,562.82,30.62,105.29,31.66,25.04,35.43,1694776505,2023/09/15,11:15,0x00000000
76667,Grootbos,2023/09/15,09:20,0.23,62.06,0.0,0.0,0.0,0.0,3.75,335.55,29.95,105.29,31.93,25.04,35.7,1694776805,2023/09/15,11:20,0x00000000
76668,Grootbos,2023/09/15,09:25,0.22,59.27,0.0,0.0,0.0,0.0,3.19,239.55,29.03,105.29,32.19,25.04,35.99,1694777105,2023/09/15,11:25,0x00000000
76669,Grootbos,2023/09/15,09:30,0.21,57.13,0.0,0.0,0.0,0.0,2.98,256.88,28.2,105.3,32.44,25.04,36.25,1694777405,2023/09/15,11:30,0x00000000
76670,Grootbos,2023/09/15,09:35,0.2,67.91,0.0,0.0,0.0,0.0,5.16,415.15,28.47,105.28,32.69,25.04,36.5,1694777705,2023/09/15,11:35,0x00000000
76671,Grootbos,2023/09/15,09:40,0.2,68.3,0.0,0.0,0.0,0.0,3.27,251.08,28.5,105.28,32.94,25.03,36.75,1694778005,2023/09/15,11:40,0x00000000
76672,Grootbos,2023/09/15,09:45,0.19,63.07,0.0,0.0,0.0,0.0,4.56,427.32,27.93,105.29,33.16,25.03,36.99,1694778305,2023/09/15,11:45,0x00000000
76673,Grootbos,2023/09/15,09:50,0.19,71.11,0.0,0.0,0.0,0.0,7.13,662.85,28.1,105.29,33.39,25.03,37.21,1694778605,2023/09/15,11:50,0x00000000
76674,Grootbos,2023/09/15,09:55,0.19,61.61,0.0,0.0,0.0,0.0,6.63,705.12,28.03,105.28,33.59,25.02,37.4,1694778905,2023/09/15,11:55,0x00000000
76675,Grootbos,2023/09/15,10:00,0.18,56.45,0.0,0.0,0.0,0.0,6.63,588.59,26.41,105.28,33.79,25.03,37.6,1694779205,2023/09/15,12:00,0x00000000
76676,Grootbos,2023/09/15,10:05,0.17,65.61,0.0,0.0,0.0,0.0,5.52,445.83,26.26,105.27,33.99,25.03,37.81,1694779505,2023/09/15,12:05,0x00000000
